,Unnamed: 0,Source,Date,Program Name,Time,Duration,Has Transcript,Transcript,Unavailable link,Unavailable reason,video_link
40,62,BBC1 London,20-jul-2015,BBC News,01:10,290 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A566E7A?bcast=116148952,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A566E7A-BBC-News-2015-07-20T001000Z-BBC1-London.mp4/index.m3u8
41,64,BBC1 London,20-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6073D4?bcast=116071248,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6073D4-BBC-London-News-2015-07-20T123000Z-BBC1-London.mp4/index.m3u8
42,68,BBC1 London,20-jul-2015,BBC London News,22:30,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6073CE?bcast=116154271,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6073CE-BBC-London-News-2015-07-20T213000Z-BBC1-London.mp4/index.m3u8
43,69,BBC1 London,21-jul-2015,BBC News,00:10,350 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6066B4?bcast=116075732,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6066B4-BBC-News-2015-07-21T231000Z-BBC1-London.mp4/index.m3u8
44,71,BBC1 London,21-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6073FD?bcast=116078285,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6073FD-BBC-London-News-2015-07-21T123000Z-BBC1-London.mp4/index.m3u8
45,75,BBC1 London,21-jul-2015,BBC London News,22:30,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6073F4?bcast=116162189,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6073F4-BBC-London-News-2015-07-21T213000Z-BBC1-London.mp4/index.m3u8
46,76,BBC1 London,22-jul-2015,BBC News,01:15,285 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6066FB?bcast=116082808,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6066FB-BBC-News-2015-07-22T001500Z-BBC1-London.mp4/index.m3u8
47,78,BBC1 London,22-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A607411?bcast=116085084,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A607411-BBC-London-News-2015-07-22T123000Z-BBC1-London.mp4/index.m3u8
48,80,BBC1 London,22-jul-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A60740E?bcast=116085749,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A60740E-BBC-London-News-2015-07-22T173000Z-BBC1-London.mp4/index.m3u8
49,82,BBC1 London,22-jul-2015,BBC London News,22:30,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A60740B?bcast=116168942,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A60740B-BBC-London-News-2015-07-22T213000Z-BBC1-London.mp4/index.m3u8
50,83,BBC1 London,25-jul-2015,BBC News,01:35,265 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6067D9?bcast=116101671,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6067D9-BBC-News-2015-07-25T003500Z-BBC1-London.mp4/index.m3u8
51,84,BBC1 London,25-jul-2015,BBC News,12:00,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A606830?bcast=116103562,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A606830-BBC-News-2015-07-25T110000Z-BBC1-London.mp4/index.m3u8
52,85,BBC1 London,25-jul-2015,BBC News,18:40,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A60682D?bcast=116114552,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A60682D-BBC-News-2015-07-25T174000Z-BBC1-London.mp4/index.m3u8
53,86,BBC1 London,25-jul-2015,BBC London News,18:50,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A607444?bcast=116114557,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A607444-BBC-London-News-2015-07-25T175000Z-BBC1-London.mp4/index.m3u8
54,90,BBC1 London,14-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A567808?bcast=116031003,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A567808-BBC-London-News-2015-07-14T123000Z-BBC1-London.mp4/index.m3u8
55,94,BBC1 London,14-jul-2015,BBC London News,22:30,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A567802?bcast=116112378,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A567802-BBC-London-News-2015-07-14T213000Z-BBC1-London.mp4/index.m3u8
56,95,BBC1 London,24-jul-2015,BBC News,00:40,320 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A606787?bcast=116095575,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A606787-BBC-News-2015-07-24T234000Z-BBC1-London.mp4/index.m3u8
57,97,BBC1 London,24-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A607439?bcast=116098078,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A607439-BBC-London-News-2015-07-24T123000Z-BBC1-London.mp4/index.m3u8
58,99,BBC1 London,24-jul-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A607436?bcast=116098749,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A607436-BBC-London-News-2015-07-24T173000Z-BBC1-London.mp4/index.m3u8
59,101,BBC1 London,24-jul-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A607433?bcast=116099254,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A607433-BBC-London-News-2015-07-24T212500Z-BBC1-London.mp4/index.m3u8
60,102,BBC1 London,27-jul-2015,BBC News,00:40,320 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A60684E?bcast=116115278,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A60684E-BBC-News-2015-07-27T234000Z-BBC1-London.mp4/index.m3u8
61,104,BBC1 London,27-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6C8A3A?bcast=116117724,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6C8A3A-BBC-London-News-2015-07-27T123000Z-BBC1-London.mp4/index.m3u8
62,106,BBC1 London,27-jul-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6C8A37?bcast=116118409,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6C8A37-BBC-London-News-2015-07-27T173000Z-BBC1-London.mp4/index.m3u8
63,108,BBC1 London,27-jul-2015,BBC London News,22:25,5 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6C8A34?bcast=116202998,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6C8A34-BBC-London-News-2015-07-27T212500Z-BBC1-London.mp4/index.m3u8
64,109,BBC1 London,30-jul-2015,BBC News,00:45,315 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6C7E48?bcast=116217174,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6C7E48-BBC-News-2015-07-30T234500Z-BBC1-London.mp4/index.m3u8
65,111,BBC1 London,30-jul-2015,BBC London News,13:30,15 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6C8A76?bcast=116141015,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6C8A76-BBC-London-News-2015-07-30T123000Z-BBC1-London.mp4/index.m3u8
66,113,BBC1 London,30-jul-2015,BBC London News,18:30,30 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6C8A73?bcast=116141655,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6C8A73-BBC-London-News-2015-07-30T173000Z-BBC1-London.mp4/index.m3u8
67,115,BBC1 London,30-jul-2015,BBC London News,22:25,10 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6C8A70?bcast=116142192,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6C8A70-BBC-London-News-2015-07-30T212500Z-BBC1-London.mp4/index.m3u8
68,116,BBC1 London,29-jul-2015,BBC News,01:55,245 mins,False,,https://learningonscreen.ac.uk/ondemand/index.php/prog/0A6C7DF5?bcast=116131465,Program has to be requested.,https://stream.learningonscreen.ac.uk/trilt-broadcasts/hls/0A6C7DF5-BBC-News-2015-07-29T005500Z-BBC1-London.mp4/index.m3u8
